Component RT,Base Peak MZ,Component Area,Compound Name,Match Factor,File Name
4.68483782488491,43,92132.0148116865,"2,2'-Bifuran, octahydro-",85.6052763708236,T5-10.D
4.6850953846552,43.08,107854.0111152,"Pentane, 3-ethyl-",91.9734207873119,T2-6.D
4.68529522730614,43,85892.2362087455,"Pentane, 3-ethyl-",79.6771292518861,T4-3.D
4.68531834883776,43.06,102618.320904374,"3-Pentanone, 2,4-dimethyl-",78.5049182639263,T6-8.D
4.68645932470929,43,178053.853748919,"Octane, 4,5-dimethyl-",78.6104784347453,T4-10.D
4.68676204065391,43.05,97141.6505962721,"3-Pentanone, 2,4-dimethyl-",86.4721596915215,T6-7.D
4.68686344790781,43.07,102349.632934711,"Pentane, 3-ethyl-",75.8874424681104,T4-10.D
4.6869642733285,43,133984.182480907,"Pentane, 3-ethyl-",91.1682738748722,T2-5.D
4.6869805620888,43,134189.545196352,"Pentane, 3-ethyl-",79.3024029462469,T2-2.D
4.68725209570697,43,195587.932189006,"Octane, 4,5-dimethyl-",93.9923721200216,T6-6.D
4.68759995429047,43.06,95910.8462475272,"Pentane, 3-ethyl-",88.900177796624,T6-6.D
4.68776787178817,43,73715.2328027007,Pyrrolidine,87.2790526673264,T1-7.D
4.68815551614273,43,92677.598716147,"Pentane, 3-ethyl-",80.080173757013,T4-7.D
4.68926768960528,43.08,107492.514816066,"Octane, 4,5-dimethyl-",80.7901472068315,T6-10.D
4.68964980419355,43,70644.8794501275,"Pentane, 3-ethyl-",79.8538779829779,T6-10.D
4.68971553847008,43.05,129926.258574573,"3-Pentanone, 2,4-dimethyl-",87.5259199185472,T3-2.D
4.7133496633923,91.05,702979.674452063,Toluene,98.4780111803493,T4-9.D
4.72068710567504,91.06,691512.275646169,Toluene,98.6515855005478,T4-6.D
4.72162555190827,91.05,1166020.44226825,Toluene,97.9959689256354,T5-8.D
4.72762276079976,91.05,869049.406099558,Toluene,98.5197140918731,T6-4.D
4.72827028701143,85.94,23077.443252426,"1,3-Dioxol-2-one",85.7328323434535,T5-8.D
4.72834722737786,91.05,879841.027753171,Toluene,98.6450745068184,T1-9.D
4.72903967169011,91.06,985499.761737937,Toluene,98.6982792955718,T1-6.D
4.72999371488076,91.05,787599.59981174,Toluene,98.2421457246226,T2-8.D
4.73077531092932,91,955013.211677474,Toluene,98.3897502636324,T6-1.D
4.73109674246723,91,880388.52651579,Toluene,97.9971995664135,T5-6.D
4.73190552148392,91.05,917144.494860886,Toluene,98.6881276313167,T2-9.D
4.73305194923548,91.05,1108383.55531712,Toluene,98.2259987926954,T5-4.D
4.73319618543849,91,1009329.0404015,Toluene,98.1409759136391,T5-9.D
4.73348115232642,91.05,830170.333091332,Toluene,98.1459934998829,T2-4.D
4.7337222058191,91,930039.450435522,Toluene,98.4075891579424,T6-5.D
4.73400308373645,91.05,793274.620751106,Toluene,98.7763787808867,T2-7.D
4.73422489739041,91.05,1061289.55772637,Toluene,98.6427520996135,T4-8.D
4.73437414527149,91.05,834618.536244181,Toluene,98.5436143800113,T1-3.D
4.73449033517737,91.05,1089022.44064197,Toluene,98.5657722827329,T3-4.D
4.73455008557659,91.06,1016663.95169294,Toluene,98.3996575724991,T3-10.D
4.73497634462357,91.05,1126383.4225716,Toluene,98.4663386324261,T3-1.D
4.73523869539994,91,764953.33209499,Toluene,98.3876482185993,T6-9.D
4.73524246612896,91,799656.35092133,Toluene,98.2816538435956,T1-2.D
4.73540709477677,91.05,863965.288891366,Toluene,98.5803710895904,T2-3.D
4.73566691330365,91.05,827303.146670759,Toluene,98.5273873295795,T6-3.D
4.73568073921497,91,906522.666728844,Toluene,98.3676813481895,T1-1.D
4.73571419877524,91,856224.294041184,Toluene,98.2702115430564,T1-10.D
4.73581974328955,91.06,1074291.67763344,Toluene,97.756717042791,T5-7.D
4.73585084836335,91,834127.015895316,Toluene,98.5713586943191,T3-8.D
4.73596436661913,91.06,1006978.98559418,Toluene,98.5358273548358,T4-5.D
4.73607175233472,91.05,909532.705516793,Toluene,98.5208141822162,T1-5.D
4.73607541261728,91,953013.409106101,Toluene,98.6090492565387,T5-1.D
4.7363136210279,91.05,864749.485231998,Toluene,98.501121987689,T2-10.D
4.73643486509688,91.05,504371.919460617,Toluene,97.0925822077355,T6-2.D
4.73685404949247,91.05,939109.881297378,Toluene,98.7352323359885,T1-4.D
4.73699914931676,91.05,955169.754501434,Toluene,98.4333914445975,T3-6.D
4.73716312461123,91.05,1113029.63930542,Toluene,98.7463769378478,T5-5.D
4.7371977790506,91.05,969218.859272976,Toluene,98.3302468484455,T3-5.D
4.73737481111725,91.05,948598.26200484,Toluene,98.5721331147787,T4-1.D
4.73741838087894,91.05,931959.673707005,Toluene,98.3276706782254,T3-3.D
4.73742312293815,91,1186510.47323314,Toluene,98.0046433647492,T5-3.D
4.73742870443174,91.06,1005699.8758444,Toluene,98.6766611574581,T3-7.D
4.7374816883697,91.06,947584.184658583,Toluene,98.2125455313693,T1-8.D
4.73773563045452,91.06,833146.434694082,Toluene,98.4936441017707,T4-2.D
4.73816717097557,91.05,751457.272807518,Toluene,98.5214367177312,T2-1.D
4.73860476179319,91,984653.266646691,Toluene,98.4485315019245,T2-6.D
4.73874902164664,91.06,992346.616013547,Toluene,98.4512901009363,T6-8.D
4.73885006373896,91.05,1065722.38554835,Toluene,98.1427892294657,T5-10.D
4.73903842651686,91.05,767453.165879922,Toluene,98.4896561995733,T4-4.D
4.73916842385455,91.05,1009600.74389711,Toluene,98.553982977799,T3-9.D
4.74005827188759,91.05,991030.32189861,Toluene,98.6305976227129,T4-10.D
4.74018258060265,91.05,1045746.67660935,Toluene,98.5039931721647,T2-5.D
4.74029526851037,91.05,1217120.68120702,Toluene,98.4770205707961,T4-3.D
4.74062411055353,91.05,978135.73143287,Toluene,98.7719500374643,T6-7.D
4.7407974697759,91,1133930.62254337,Toluene,98.5541304812297,T2-2.D
4.74090228260041,91.05,721869.438761748,Toluene,98.4588265673402,T1-7.D
4.74121882178645,91.05,865283.473431954,Toluene,98.6109466063679,T4-7.D
4.74142166648406,91.05,836303.167323181,Toluene,98.4642327412749,T6-6.D
4.74256842920309,91,771192.89892006,Toluene,98.3998300210794,T6-10.D
4.74258354989233,91,1106027.57944714,Toluene,98.3059058988864,T3-2.D
4.76422727006469,43.06,61421.591417531,"Heptane, 3-methyl-",87.7575027993081,T4-6.D
4.77175431790721,57.07,62701.3219273237,"Heptane, 3-methyl-",83.3862085352751,T6-4.D
4.77333356843306,43.07,71035.398593356,"Heptane, 3-methyl-",86.8055247422101,T1-9.D
4.77447140385006,57,64921.759820829,"Hexane, 3,4-dimethyl-",86.3173910144287,T1-6.D
4.77502432671304,43,83464.2736452139,"Hexane, 3,4-dimethyl-",85.3240320426989,T2-8.D
4.77634405332733,57.08,72210.5029479654,"Hexane, 3,4-dimethyl-",84.8031801101989,T6-1.D
4.77636750644956,57,30746.1645641608,"Hexane, 3,4-dimethyl-",89.8748392629062,T5-6.D
4.77802109914827,57.08,56486.0254398689,"Hexane, 3,4-dimethyl-",86.6879917122562,T2-9.D
4.77974144581033,43.05,83894.8929403466,"Heptane, 3-methyl-",85.0657251040587,T2-4.D
4.77975572467983,43,58621.4943644932,"Hexane, 3,4-dimethyl-",84.8699575597115,T2-7.D
4.77987096897392,57.08,78621.2724330497,"Heptane, 3-methyl-",87.3218557227624,T3-4.D
4.78000628608979,43,93359.8817949296,"Hexane, 3,4-dimethyl-",85.0909263125009,T5-9.D
4.78032733369909,57.08,60141.5119840894,"Heptane, 3-methyl-",77.2587031809207,T3-10.D
4.78038657767905,57.09,54568.9963829846,"Heptane, 3,4,5-trimethyl-",83.4404737609007,T6-5.D
4.78093819595454,57.08,78826.8126181837,"Pentane, 2,2-dimethyl-",90.1821744868309,T3-1.D
4.78125774696754,57.08,74453.0855832933,"Pentane, 2,2-dimethyl-",89.4043658444385,T4-8.D
4.78140348339854,57,83641.1979086558,"Heptane, 3-methyl-",85.4058129743085,T4-8.D
4.78159426054609,57.08,70263.8827581227,"Propane, 1-isocyanato-",84.8921011125532,T2-3.D
4.78166096970792,57.08,57856.606382848,"Propane, 1-isocyanato-",85.7790882256653,T6-9.D
4.78186976747154,43.05,56141.376700733,"Heptane, 3-methyl-",83.7494082371965,T1-3.D
4.78229611890918,57.08,89460.757190727,"Heptane, 3-methyl-",84.4702310162392,T3-8.D
4.78239190294321,57.08,79228.2893685859,"Heptane, 3-methyl-",86.1377531408842,T5-1.D
4.7825284197081,57,61544.6739189983,"Heptane, 3-methyl-",88.1998913626335,T1-10.D
4.78253010654275,43.07,73767.5222733057,"Heptane, 3-methyl-",85.1210077429933,T1-2.D
4.78257353613061,43.05,70651.4088147321,"Heptane, 3-methyl-",85.0586720155043,T6-3.D
4.78265940393121,57,46155.2751888298,"2,2-Dimethyl-3-heptanone",80.5769860391776,T5-7.D
4.78267658756733,57,31590.9524782983,"Hexane, 3,4-dimethyl-",90.1541923031372,T6-2.D
4.78275970768966,43,68618.4430185386,"Heptane, 3-methyl-",78.631894986511,T2-10.D
4.78291434567522,43,80998.3638919206,"Heptane, 3-methyl-",85.0727374659129,T1-4.D
4.78328319210201,43,69893.4495220629,"Heptane, 3-methyl-",85.0826821709334,T1-5.D
4.78405023793905,43,73803.6783235213,"Hexane, 3,4-dimethyl-",85.4316308062608,T5-5.D
4.78439028953461,57,85687.4495114417,"Hexane, 3,4-dimethyl-",85.5260999849433,T5-3.D
4.78454367870917,43,60958.1232702404,"Heptane, 3-methyl-",77.5397425275811,T4-1.D
4.78456079414034,57.08,79304.8154971004,"Hexane, 3,4-dimethyl-",84.7792524478185,T3-6.D
4.78464874996609,57.08,71835.9498188808,"Hexane, 3,4-dimethyl-",87.4704799512881,T3-7.D
4.78466223043281,43,87273.3182494646,"Heptane, 3-methyl-",85.7021436170756,T3-3.D
4.78479823479175,43.09,45567.657665579,"Pyrrolidine, 3-methyl-",76.5868639854511,T3-5.D
4.78506215844348,43.06,81367.9699205413,"Pentane, 2,2-dimethyl-",85.0016341819086,T1-8.D
4.78541811502866,57.08,74894.973032312,"Heptane, 3-methyl-",89.3994053646275,T4-4.D
4.78548162630653,43,57070.7366947149,"Hexane, 3,4-dimethyl-",85.3328979718232,T4-2.D
4.78587144946304,57,76044.148360939,"Hexane, 3,4-dimethyl-",85.6772811310335,T2-1.D
4.78609931908655,57.08,68970.7177918051,"Hexane, 3,4-dimethyl-",85.1127005765727,T5-10.D
4.78638219841927,43.06,80006.8446467392,"Heptane, 3-methyl-",85.8698866152497,T6-8.D
4.78667226323663,57.07,86282.0941268135,"Heptane, 3-methyl-",85.9356134493426,T3-9.D
4.78671405054312,43.08,73681.0588151564,"Hexane, 3,4-dimethyl-",86.8703452847921,T2-6.D
4.78692245969811,43,75771.5963460277,"Heptane, 3-methyl-",83.8424158616742,T4-3.D
4.78786373025138,57,97070.2348138987,"Heptane, 3-methyl-",89.2207593945751,T2-2.D
4.78819854420057,57,97322.7716889071,"Hexane, 3,4-dimethyl-",85.0660999974251,T2-5.D
4.78825323938022,43.05,82715.0474364114,"Hexane, 3,4-dimethyl-",86.4077819144653,T6-7.D
4.78831753353261,57,86671.0838803301,"2,2-Dimethyl-3-heptanone",82.329446339593,T4-10.D
4.78901302945829,57,75982.0657114794,"Hexane, 3,4-dimethyl-",86.9768521987715,T6-6.D
4.78934781684416,57,59093.4012346401,"Hexane, 3,4-dimethyl-",85.6282359434707,T1-7.D
4.78974806188182,43.08,79885.5709469817,"Heptane, 3-methyl-",83.8455711697984,T4-7.D
4.7908212911553,43.08,56183.3290864521,"Heptane, 3-methyl-",77.5503524035922,T6-10.D
4.79103291234751,57.08,103126.945314271,"Hexane, 3,4-dimethyl-",87.7614786837274,T3-2.D
4.87359988224415,97.09,33224.2010504618,"1H-Pyrazole, 4,5-dihydro-3,5,5-trimethyl-",76.0014210531669,T6-4.D
4.87708197653473,97.09,32139.7420813269,"1H-Pyrazole, 4,5-dihydro-3,5,5-trimethyl-",79.343392777134,T2-8.D
4.88435068200569,97,28592.9565571275,"1H-Pyrazole, 4,5-dihydro-3,5,5-trimethyl-",76.445004607789,T6-3.D
4.91615291836606,46,6727.44643892249,Thietane,75.8484970519484,T1-6.D
4.91728491706886,57.08,34605.0192060815,"Hexane, 2,2,4-trimethyl-",82.0649565183639,T4-6.D
4.91776217594745,57.08,51943.6812358355,"Methane, isocyanato-",76.7972742477951,T5-8.D
4.91802907849744,46,4580.5912882191,Thietane,76.4529471573106,T5-9.D
4.91927421007302,45.97,6733.92436853242,Thietane,75.1384749978134,T2-9.D
4.92020953096102,46,6284.77724024038,Thietane,78.6845965785073,T1-10.D
4.92039093353976,46,4638.75520683012,Thietane,78.2270491288454,T2-3.D
4.92058340704749,46,3266.69405310719,Thietane,79.6725310900969,T6-9.D
4.92197418877129,46,5823.31818715853,"Ethene, fluoro-",81.8756101164702,T5-3.D
4.92220581989768,46,7724.32307461052,Formic acid,78.2283714446515,T2-7.D
4.92370352063104,46.04,6988.14666851033,Thietane,80.0986791951839,T3-1.D
4.92461017875713,57.07,34396.0985557152,"Hexane, 2,2,5-trimethyl-",85.3904631428727,T6-4.D
4.92595494491604,57,24101.3120964346,Azetidine,85.024793807692,T1-9.D
4.92706933352961,57.08,24897.7731653244,Azetidine,77.0380553766433,T1-6.D
4.92717883174274,57.08,28427.5923680726,2-Propen-1-amine,87.0455730604547,T2-8.D
4.92823570915086,57,27872.0044091457,"Methane, isocyanato-",80.0850415730129,T6-1.D
4.92857599641217,57,29546.8783570144,"Propanoic acid, anhydride",78.4015620891437,T2-9.D
4.92893024609632,46.05,11046.0195209842,Thietane,78.1142846958912,T2-6.D
4.9294242710721,57.08,24231.2441619872,Azetidine,83.7604000604392,T2-9.D
4.92966348405314,57.09,33765.4612969682,"Methane, isocyanato-",84.4497267681661,T6-5.D
4.92998639046202,57.08,478155.476627712,"Oxirane, [[(2-ethylhexyl)oxy]methyl]-",81.5987260871139,T3-4.D
4.93076165561359,57,27467.2887817577,"Methane, isocyanato-",80.9699867053838,T5-4.D
4.93099954340695,57,39566.0015771496,"Pentane, 2,2,4,4-tetramethyl-",80.4772293896789,T3-4.D
4.93116478737231,57,20252.2535357168,"Methane, isocyanato-",81.0003013962668,T2-7.D
4.93146357258427,57,35646.9049212681,Azetidine,86.8189965391848,T5-9.D
4.93157457527733,57,42585.7161943971,"Hexane, 2,2,5-trimethyl-",84.8851050285748,T2-4.D
4.93163100928787,57.08,26231.9034834814,"Methane, isocyanato-",75.011844028889,T1-3.D
4.93217097097264,57.08,32247.6330052138,Azetidine,78.6478257393671,T3-10.D
4.93229314174736,57.08,40678.7911968602,"Hexane, 2,2,5-trimethyl-",84.8265130073281,T4-8.D
4.9326415473291,57.08,51809.6869177288,"Hexane, 2,2,5-trimethyl-",83.3434654861918,T3-1.D
4.93272034067952,57,29631.9623018763,Azetidine,82.9709962346278,T1-1.D
4.9328427086725,57,27170.2119696497,"Methane, isocyanato-",77.8975670116774,T5-7.D
4.93363757381044,57.08,29924.4219333857,"Pentane, 2,2,4,4-tetramethyl-",81.1514825004572,T6-3.D
4.93366666462084,57.08,30450.2608983497,"Methane, isocyanato-",81.9078230419196,T2-3.D
4.93378317574031,57.08,34199.0885109529,"Pentane, 2,2,4,4-tetramethyl-",82.3585803139581,T6-9.D
4.93402418734222,57.08,42668.3375698903,"Hexane, 2,2,5-trimethyl-",86.0321822577585,T1-2.D
4.93404531227249,57.08,24003.8635668937,"Methane, isocyanato-",82.5697194644566,T2-10.D
4.9340908287105,57.08,36288.3593136474,"Pentane, 2,2,4,4-tetramethyl-",83.5169652216085,T5-1.D
4.93410274954952,57.07,26947.4356244657,"Methane, isocyanato-",80.0012613974287,T1-5.D
4.93410347692267,57,24380.1701161876,"Methane, isocyanato-",76.5259792695354,T4-5.D
4.93438940814891,57.08,66486.0820411216,"Hexane, 2,2,5-trimethyl-",85.0703819224244,T3-8.D
4.93463496205433,57,33223.6834024026,"Pentane, 2,2,4,4-tetramethyl-",83.1351551245183,T1-4.D
4.93489821657113,57.08,26546.2163117549,Azetidine,77.4720658796603,T1-10.D
4.93512213741045,57.08,19639.8860823508,"Methane, isocyanato-",80.2862264819344,T3-5.D
4.93519053847801,57.08,34280.3251012857,"Methane, isocyanato-",82.3012218631394,T3-6.D
4.93532168848118,57.08,28458.008065778,Azetidine,90.8196303904106,T4-1.D
4.93591742571257,57,25965.9655051638,Azetidine,75.968074601144,T5-3.D
4.93635604127034,57.08,25381.0248832774,Azetidine,84.2988148834955,T3-7.D
4.93637616868666,57.08,32532.7902957952,"Methane, isocyanato-",81.7014393938588,T3-3.D
4.93662915556392,57.08,32105.9120484007,"Methane, isocyanato-",84.5401218264673,T1-8.D
4.93673771972154,57.08,33965.4156172362,Azetidine,82.5919153144481,T2-1.D
4.93753297314549,57.08,21601.217262156,"Methane, isocyanato-",88.9969764410164,T4-4.D
4.93761175034175,57.07,49022.7029397294,"Hexane, 2,2,4-trimethyl-",83.0984552959795,T3-9.D
4.93779827981928,57.08,30421.7601665134,"Methane, isocyanato-",80.354410969867,T6-8.D
4.93798703146194,57,37068.1532315112,2-Propen-1-amine,88.1910652367134,T2-6.D
4.9379991560734,57.08,33811.7889597132,Azetidine,78.1314221529045,T5-10.D
4.9386719681466,57,30903.960065963,"Pentane, 2,2,4,4-tetramethyl-",83.7759496257309,T6-7.D
4.93900408374627,57,42443.5513033738,Azetidine,85.7539420280401,T2-5.D
4.93948730198241,57.08,38598.1910034649,"Methane, isocyanato-",79.4654102840532,T2-2.D
4.94004315581594,57,36181.678713496,Azetidine,76.8331940279356,T4-10.D
4.9400711651566,57.08,29325.3904311772,"Pentane, 2,2,4,4-tetramethyl-",85.2196624045167,T6-6.D
4.94028000932145,57.08,31164.1715899168,Azetidine,84.0815322927508,T4-7.D
4.94051662888873,57.08,29058.977458802,Azetidine,84.7725594226107,T1-7.D
4.94181347727183,57.08,34554.9934994042,"Methane, isocyanato-",88.0052626187523,T3-2.D
4.97728261686836,43.05,29147.338999123,Acetone,77.3144928897376,T4-9.D
4.97958513389127,43.07,53209.8475450213,Acetone,78.1754288405889,T5-8.D
4.9812932654912,43,36106.8645551551,"2-Pentanone, 4,4-dimethyl-",92.7081014840577,T4-6.D
4.98391286149222,43.08,27891.7198806582,Acetone,77.158083560204,T1-6.D
4.98446374537868,43.05,33125.3777370158,"2-Pentanone, 4,4-dimethyl-",80.7264769947313,T6-4.D
4.98463260850353,43.07,26454.0703469936,Acetone,76.7852014872814,T6-1.D
4.98561982041621,43,25071.0369058167,Acetone,87.0902970515715,T1-9.D
4.98579106873016,43,39116.9365518001,Acetone,76.2944789443594,T5-9.D
4.98651437999037,43.05,40893.1792191676,"2-Pentanone, 4,4-dimethyl-",76.2889162517906,T4-8.D
4.98655820504938,43.05,48635.3350022867,"2-Pentanone, 4,4-dimethyl-",78.6567739180119,T2-4.D
4.98683749054185,43.07,52322.2623399409,"2-Pentanone, 4,4-dimethyl-",80.0469905977933,T1-2.D
4.98686337075997,43,39929.2564614337,"2-Pentanone, 4,4-dimethyl-",80.9810578346686,T2-8.D
4.98724267956983,43.05,60012.3433518761,"2-Pentanone, 4,4-dimethyl-",79.4953746561012,T3-1.D
4.98747553140199,43,32736.0534365422,Acetone,75.960122402018,T5-4.D
4.98784356646316,43,23951.1043223354,Acetone,80.5493057388036,T6-5.D
4.9880374016769,43,31684.2604051196,Acetone,77.4469963924926,T1-10.D
4.9880431450409,43,28978.8457182468,Acetone,84.4594328275601,T3-4.D
4.98807891293043,43.08,27780.4312604857,Acetone,76.7814306489637,T6-9.D
4.98838336474789,43.07,42996.746035033,Acetone,77.1468371963597,T3-6.D
4.98850452425046,43,31027.0979339831,Acetone,75.2278441458215,T3-8.D
4.98860775299739,43,23756.064837896,Acetone,75.1185778197611,T5-1.D
4.9887271953282,43,35686.7633109398,"2-Pentanone, 4,4-dimethyl-",75.4423295632309,T6-3.D
4.98909462923198,43.05,37158.2075672269,Acetone,78.4082834488238,T5-5.D
4.98913701671277,43,45006.1092705682,"2-Pentanone, 4,4-dimethyl-",76.5311591381803,T1-5.D
4.98916584764172,43,26981.5976479375,Acetone,79.3073586760843,T2-7.D
4.98921087612821,43.08,19484.6203561368,Acetone,82.4602680913145,T5-7.D
4.98954052739476,43.05,33366.1165139012,Diisobutyl cellosolve,79.0052789183914,T4-1.D
4.98962840751842,43.07,31163.220884127,Acetone,78.7076485926554,T2-10.D
4.98966283991553,43,35112.5176000235,Acetone,75.8169766358097,T4-10.D
4.9896738792527,43,32637.1511506393,Acetone,79.8100226515665,T1-8.D
4.98994933336593,43,42986.1360316885,Acetone,76.9669393452283,T5-3.D
4.98998333816602,43.05,53831.1119859009,"2-Pentanone, 4,4-dimethyl-",79.8038185313516,T3-9.D
4.99019521808944,43,40812.9831431569,"2-Pentanone, 4,4-dimethyl-",76.2431448809208,T1-4.D
4.99025510222277,43.07,22707.1708112997,Acetone,79.1150873647977,T4-5.D
4.99030973282588,43,46028.1570441771,Acetone,75.1155411656073,T2-6.D
4.99037841242148,43.06,41001.6768967601,2-Heptanone,76.0423314762261,T6-8.D
4.99051877228817,43.06,42198.7297591424,"2-Pentanone, 4,4-dimethyl-",78.7387607871368,T2-1.D
4.99052651253118,43.06,29914.31597581,Acetone,79.8942138608708,T4-2.D
4.99061614495158,43,33172.5176789229,Acetone,75.0915591395628,T4-3.D
4.99071372853349,43,57016.6713170766,"2-Pentanone, 4,4-dimethyl-",78.069244796565,T2-5.D
4.99079430430516,43,25713.0040109428,Acetone,81.4773321871239,T5-10.D
4.99090296968942,43.07,28168.5332229905,Acetone,77.3970269769729,T4-4.D
4.9911836902613,43.07,52733.1819395073,Acetone,76.8493757613025,T2-2.D
4.99134742990946,43.08,37148.9190106404,Acetone,79.7428325563828,T4-7.D
4.99204513758683,43,33253.0195639194,Propylene oxide,76.2294632029889,T1-7.D
4.99228243755754,43,34111.5924488161,"2-Pentanone, 4,4-dimethyl-",75.9496164791538,T6-6.D
4.99235519805124,43,53324.4528491217,"2-Pentanone, 4,4-dimethyl-",75.8773834500015,T3-2.D
4.99312918614432,43.08,33739.9641763226,Acetone,84.0103768464739,T6-10.D
5.05563470460308,43,24008.1286465298,3-Hexanone,87.0700752817178,T6-3.D
5.05572133484708,71,15072.2689982848,"Acetaldehyde, propylhydrazone",75.7451288352867,T3-4.D
5.05693043521986,43,31089.9899878085,3-Hexanone,86.5976235024283,T5-5.D
5.05713802119226,43.05,26612.0370298014,3-Hexanone,85.5502274317686,T3-9.D
5.0667554561963,55,66699.3091971437,1-Octene,83.9089150872158,T4-9.D
5.06723991496131,55.06,56322.355634268,"Cyclobutane, 1,2-diethyl-, cis-",81.1708882401055,T4-9.D
5.07505838289699,55,115490.531293194,"1-(2-Hydroxyethyl)-1,2,4-triazole",78.4035551590427,T5-8.D
5.07511622774666,55,65724.5048672393,"Cyclopentane, 1-ethyl-2-methyl-",85.3355608185393,T4-6.D
5.08134386304477,55,60613.6341298362,"Cyclopentane, 1-ethyl-2-methyl-",86.2455956026383,T6-4.D
5.08200011851789,55,54949.1918722125,"Cyclobutane, 1,2-diethyl-, cis-",78.4111795058805,T1-9.D
5.08376640287815,55.06,71669.6348235573,"Cyclopentane, 1-ethyl-2-methyl-",87.551807352626,T2-8.D
5.08376814005186,55.07,76186.6943906772,Isopropylcyclobutane,85.4734825238257,T1-6.D
